year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,36.5,-7.75,2.7487297,240.6557,0,9.895427
2021,36.5,-7.5,2.5430276,237.4063,0,9.1549
2021,36.5,-7.25,2.323344,233.79852,0,8.364038
2021,36.5,-7.0,2.180846,229.37285,0,7.851045
2021,36.5,-6.75,2.0333896,225.55238,0,7.3202024
2021,36.5,-6.5,1.8003844,220.76784,0,6.481384
2021,36.5,-6.25,1.4711226,213.93077,0,5.2960415
2021,36.5,-6.0,1.2440662,173.73769,0,4.478638
2021,36.5,-5.75,1.0171437,172.71309,0,3.6617174
2021,36.5,-5.5,0.8527809,160.82921,0,3.0700111
2021,36.5,-5.25,0.7507649,168.32504,0,2.7027535
2021,36.5,-5.0,0.85953814,232.89478,0,3.0943372
2021,36.5,-4.75,0.8650701,244.46893,0,3.1142523
2021,36.5,-4.5,1.2053696,223.04417,0,4.33933
2021,36.5,-4.25,1.5068952,227.79065,0,5.4248223
2021,36.5,-4.0,1.816146,224.30394,0,6.5381255
2021,36.5,-3.75,1.8664107,217.2889,0,6.7190785
2021,36.5,-3.5,1.9367052,214.18884,0,6.972139
2021,36.5,-3.25,1.8450235,207.55072,0,6.6420846
2021,36.5,-3.0,1.8530833,197.30275,0,6.6710997
2021,36.5,-2.75,1.7893342,184.01021,0,6.4416027
2021,36.5,-2.5,1.6764097,171.07225,0,6.0350747
2021,36.5,-2.25,1.9424855,162.20013,0,6.9929476
2021,36.5,-2.0,2.185224,113.855225,0,7.8668065
2021,36.5,-1.75,2.2288384,139.4911,0,8.023818
2021,36.5,-1.5,2.2299018,168.09312,0,8.027646
2021,36.5,-1.25,2.105487,137.70279,0,7.5797534
2021,36.5,-1.0,2.0749657,109.46799,0,7.4698763
2021,36.5,-0.75,2.107817,110.400566,0,7.588141
2021,36.5,-0.5,2.2119284,110.724525,0,7.962942
2021,36.5,-0.25,2.28831,113.21979,0,8.237916
2021,36.5,0.0,2.3290784,111.582,0,8.384682
2021,36.5,0.25,2.229087,113.41345,0,8.0247135
2021,36.5,0.5,2.2731962,115.40271,0,8.183506
2021,36.5,0.75,1.9591173,116.2736,0,7.052822
2021,36.5,1.0,1.6484169,119.65,0,5.9343004
2021,36.5,1.25,1.5264329,116.29551,0,5.495158
2021,36.5,1.5,1.4976562,116.21045,0,5.3915625
2021,36.5,1.75,1.5022341,117.6723,0,5.4080424
2021,36.5,2.0,1.4707866,119.32455,0,5.2948318
2021,36.5,2.25,1.4053856,112.34907,0,5.059388
2021,36.5,2.5,1.2915039,104.01844,0,4.649414
2021,36.5,2.75,1.2269355,105.14739,0,4.416968
2021,36.5,3.0,0.94197303,132.60072,0,3.3911028
2021,36.5,3.25,0.83980346,129.64882,0,3.0232923
2021,36.5,3.5,0.80589885,129.59793,0,2.9012358
2021,36.5,3.75,0.74060774,127.382355,0,2.6661878
2021,36.5,4.0,0.58096665,122.79459,0,2.0914798
2021,36.5,4.25,0.5612226,123.68406,0,2.0204012
2021,36.5,4.5,0.5515991,179.17168,0,1.9857566
2021,36.5,4.75,0.6207628,106.1721,0,2.2347462
2021,36.5,5.0,0.6866989,106.53421,0,2.472116
2021,36.5,5.25,0.7851631,164.45306,0,2.8265872
2021,36.5,5.5,0.74031645,146.83308,0,2.6651392
2021,36.5,5.75,0.6940442,298.94458,0,2.498559
2021,36.5,6.0,0.74080086,273.05,0,2.666883
2021,36.5,6.25,0.7444052,166.73322,0,2.6798587
2021,36.5,6.5,0.82633686,168.42377,0,2.9748125
2021,36.5,6.75,0.90896773,170.8007,0,3.2722838
2021,36.5,7.0,1.0636643,167.31798,0,3.8291914
2021,36.5,7.25,0.9653633,247.47112,0,3.475308
2021,36.5,7.5,0.8615968,246.01527,0,3.1017485
2021,36.5,7.75,0.8028818,159.22859,0,2.8903744
2021,36.5,8.0,0.88169545,217.65019,0,3.1741035
2021,36.5,8.25,0.9919427,304.0637,0,3.5709937
2021,36.5,8.5,1.077506,303.78647,0,3.8790214
2021,36.5,8.75,1.0461936,276.2929,0,3.7662969
2021,36.5,9.0,1.0839303,278.18723,0,3.9021487
2021,36.5,9.25,1.1204075,278.2101,0,4.033467
2021,36.5,9.5,1.0668081,250.89006,0,3.8405092
2021,36.5,9.75,1.0115305,205.30153,0,3.6415098
2021,36.5,10.0,0.9721422,217.08626,0,3.499712
2021,36.5,10.25,0.9599797,203.37793,0,3.455927
2021,36.5,10.5,1.0644046,230.37274,0,3.8318565
2021,36.5,10.75,1.4218465,202.42975,0,5.118647
2021,36.5,11.0,1.7231463,198.28401,0,6.2033267
2021,36.5,11.25,1.8906983,197.013,0,6.806514
2021,36.5,11.5,1.9312409,244.78278,0,6.952467
2021,36.5,11.75,2.0044596,243.93413,0,7.2160544
2021,36.5,12.0,2.0961034,243.30775,0,7.5459723
2021,36.25,-9.0,4.4624124,223.35887,0,16.064684
